OBJECT_SCHEMA,OBJECT_NAME,OBJECT_TYPE,OBJECT_COMMENT,FIELD_ORDER,FIELD_NAME,FIELD_DATA_TYPE,CHAR_MAX_LEN,NUMERIC_PRECISION,NUMERIC_SCALE,DATETIME_PRECISION,NULLABLE,DEFAULT_VALUE,FIELD_COMMENT
PUBLIC_DATA,SEC_HOLDING_FILING_INDEX,VIEW,"Report index for Form 13-F, a disclosure of equity holdings by institutional investment managers with over $100 million in assets under management, provided on a quarterly basis by the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Provides a wide format overview of an SEC filing (13F fund holding reports) by ADSH with associated CIK and OpenFIGI IDs.",6,REPORTING_PERIOD_YEAR,NUMBER,,4,0,,YES,,Calendar year for this reporting period.
PUBLIC_DATA,SEC_HOLDING_FILING_INDEX,VIEW,"Report index for Form 13-F, a disclosure of equity holdings by institutional investment managers with over $100 million in assets under management, provided on a quarterly basis by the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Provides a wide format overview of an SEC filing (13F fund holding reports) by ADSH with associated CIK and OpenFIGI IDs.",7,FILING_MANAGER_NAME,TEXT,16777216,,,,YES,,Filing manager's name.
PUBLIC_DATA,SEC_HOLDING_FILING_INDEX,VIEW,"Report index for Form 13-F, a disclosure of equity holdings by institutional investment managers with over $100 million in assets under management, provided on a quarterly basis by the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Provides a wide format overview of an SEC filing (13F fund holding reports) by ADSH with associated CIK and OpenFIGI IDs.",8,NUMBER_OF_HOLDINGS,TEXT,16777216,,,,YES,,Number of holdings included in this report.
PUBLIC_DATA,SEC_HOLDING_FILING_INDEX,VIEW,"Report index for Form 13-F, a disclosure of equity holdings by institutional investment managers with over $100 million in assets under management, provided on a quarterly basis by the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Provides a wide format overview of an SEC filing (13F fund holding reports) by ADSH with associated CIK and OpenFIGI IDs.",9,TOTAL_HOLDING_VALUE,TEXT,16777216,,,,YES,,Aggregate value of the holdings in this report.
PUBLIC_DATA,SEC_HOLDING_FILING_INDEX,VIEW,"Report index for Form 13-F, a disclosure of equity holdings by institutional investment managers with over $100 million in assets under management, provided on a quarterly basis by the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Provides a wide format overview of an SEC filing (13F fund holding reports) by ADSH with associated CIK and OpenFIGI IDs.",10,ADDITIONAL_INFORMATION,TEXT,16777216,,,,YES,,Additional information the filer has opted to include in the report.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",1,ADSH,TEXT,16777216,,,,YES,,Accession Number assigned to each filing in the EDGAR system. Unique identifier for each individual filing. The Accession number can be used to track all records from a single filing.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",2,ISSUER_CIK,TEXT,16777216,,,,YES,,Central Index Key (CIK). Ten digit number assigned by the SEC to each registrant that submits filings.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",3,ISSUER_NAME,TEXT,16777216,,,,YES,,Name of registrant (issuer). This corresponds to the name of the legal entity as recorded in EDGAR as of the filing date.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",4,ISSUER_TRADING_SYMBOL,TEXT,16777216,,,,YES,,The ticker or trading symbol associated with the issuer.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",5,FORM_TYPE,TEXT,16777216,,,,YES,,The submission type of the filing.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",6,REPORTED_PERIOD_DATE,DATE,,,,,YES,,The date of the earliest transaction in the report.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",7,ORIGINAL_REPORTED_PERIOD_DATE,DATE,,,,,YES,,"If the filing is an amendment, this is the date of the original filing."
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",8,REPORTING_OWNER_CIK,TEXT,16777216,,,,YES,,Central Index Key (CIK). Ten digit number assigned by the SEC to each registrant that submits filings.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",9,REPORTING_OWNER_NAME,TEXT,16777216,,,,YES,,Name of registrant (reporting owner). This corresponds to the name of the legal entity as recorded in EDGAR as of the filing date.
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",10,REPORTING_OWNER_RELATIONSHIP,ARRAY,,,,,YES,,"The relationship of the reporting person to the issuer (e.g., director, officer, 10% owner, or other)."
PUBLIC_DATA,SEC_INSIDER_TRADING_REPORTING_OWNERS_INDEX,VIEW,"Reporting persons of insider transactions in a public company, as provided on insider trading filings (e.g., Forms 3, 4, 5) to the SEC.

The SEC assigns a unique number, Central Index Key (CIK), to all entities (companies, individuals, and foreign governments) who file disclosures with the SEC. A filing is assigned a unique identifier called an ADSH, or Accession Number. The Report entity represents individual filings with the SEC. 

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct reporting person included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",11,REPORTING_OWNER_ADDRESS,VARIANT,,,,,YES,,Address of the reporting person.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",1,ADSH,TEXT,16777216,,,,YES,,Accession Number assigned to each filing in the EDGAR system. Unique identifier for each individual filing. The Accession number can be used to track all records from a single filing.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",2,ISSUER_CIK,TEXT,16777216,,,,YES,,Central Index Key (CIK). Ten digit number assigned by the SEC to each registrant that submits filings.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",3,ISSUER_NAME,TEXT,16777216,,,,YES,,Name of registrant (issuer). This corresponds to the name of the legal entity as recorded in EDGAR as of the filing date.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",4,ISSUER_TRADING_SYMBOL,TEXT,16777216,,,,YES,,The ticker or trading symbol associated with the issuer.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",5,FORM_TYPE,TEXT,16777216,,,,YES,,The submission type of the filing.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",6,REPORTED_PERIOD_DATE,DATE,,,,,YES,,The date of the earliest transaction in the report.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",7,ORIGINAL_REPORTED_PERIOD_DATE,DATE,,,,,YES,,"If the filing is an amendment, this is the date of the original filing."
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",8,SECURITY_TYPE,TEXT,14,,,,YES,,"Form 4 reports non-derivative securities (Table I) and derivative securities (Table II) that have been acquired, disposed of, or beneficially owned."
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",9,SECURITY_TITLE,TEXT,16777216,,,,YES,,The title of the security.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",10,PRICE,FLOAT,,,,,YES,,The conversion or exercise price of derivative security.
PUBLIC_DATA,SEC_INSIDER_TRADING_SECURITIES_INDEX,VIEW,"Insider transactions in public companies, including securities acquired, disposed of, or beneficially owned by officers, directors, and 10%+ shareholders, reported to the SEC in insider trading filings (e.g., Forms 3, 4, 5).

Form 3, Form 4, and Form 5 are SEC filings related to insider transactions in a public company (i.e. transactions from officers, directors, and beneficial owners holding more than 10% of a company’s shares). Multiple report owners can be listed on one form (3, 4, or 5) due to joint ownership, groups acting in concert, or administrative convenience in complex ownership structures. 

Form 3 is an initial filing that insiders must submit when they first become an insider, disclosing their holdings in the company's securities. 
Form 4 must be filed shortly after an insider makes any changes to their holdings, such as buying or selling stock, which provides timely information on insider transactions. 
Form 5 is an annual summary of any transactions that should have been reported earlier or were exempt from earlier reporting, used to capture any overlooked activities over the fiscal year.

Each row represents a distinct security transaction included in the Form 3, 4, or 5 statement of changes in beneficial ownership.",11,TRANSACTION_DATE,DATE,,,,,YES,,The date of the transaction.
